date,product_id,region,demand,price,category,is_weekend,is_holiday,month,day_of_week
2022-01-01,PROD_0013,Region_2,79.41,41.38472171757338,Electronics,True,True,1,5
2022-01-01,PROD_0013,Region_3,91.66,44.00088943200765,Electronics,True,True,1,5
2022-01-01,PROD_0013,Region_4,41.68,39.77929690508988,Electronics,True,True,1,5
2022-01-01,PROD_0013,Region_5,23.62,40.512208471007675,Electronics,True,True,1,5
2022-01-01,PROD_0014,Region_1,54.22,235.92012539626933,Home,True,True,1,5
2022-01-01,PROD_0014,Region_2,44.77,239.9027081699453,Home,True,True,1,5
2022-01-01,PROD_0014,Region_3,46.0,215.9798685106753,Home,True,True,1,5
2022-01-01,PROD_0014,Region_4,17.82,236.9484910819692,Home,True,True,1,5
2022-01-01,PROD_0014,Region_5,29.1,211.21236362312837,Home,True,True,1,5
2022-01-01,PROD_0015,Region_1,7.14,439.49330892426315,Electronics,True,True,1,5
2022-01-01,PROD_0015,Region_2,21.43,433.1913252607568,Electronics,True,True,1,5
2022-01-01,PROD_0015,Region_3,2.49,403.26470778899005,Electronics,True,True,1,5
2022-01-01,PROD_0015,Region_4,7.02,431.1445582684474,Electronics,True,True,1,5
2022-01-01,PROD_0015,Region_5,10.88,428.0710434717149,Electronics,True,True,1,5
2022-01-01,PROD_0016,Region_1,19.18,247.3111217755356,Electronics,True,True,1,5
2022-01-01,PROD_0016,Region_2,13.65,237.74404418092095,Electronics,True,True,1,5
2022-01-01,PROD_0016,Region_3,9.15,245.64717281673077,Electronics,True,True,1,5
2022-01-01,PROD_0016,Region_4,28.65,258.75651480350996,Electronics,True,True,1,5
2022-01-01,PROD_0016,Region_5,31.06,234.41488451017366,Electronics,True,True,1,5
2022-01-01,PROD_0017,Region_1,42.25,186.29956819797405,Food,True,True,1,5
2022-01-01,PROD_0017,Region_2,35.63,198.6933120691666,Food,True,True,1,5
2022-01-01,PROD_0017,Region_3,49.14,197.21795420472378,Food,True,True,1,5
2022-01-01,PROD_0017,Region_4,15.64,203.23548428566818,Food,True,True,1,5
2022-01-01,PROD_0017,Region_5,43.1,203.03889862505437,Food,True,True,1,5
2022-01-01,PROD_0018,Region_1,10.24,432.8519791814886,Books,True,True,1,5
2022-01-01,PROD_0018,Region_2,7.6,496.2262920193442,Books,True,True,1,5
2022-01-01,PROD_0018,Region_3,28.43,464.34259972134305,Books,True,True,1,5
2022-01-01,PROD_0018,Region_4,26.69,420.8298439973406,Books,True,True,1,5
2022-01-01,PROD_0018,Region_5,36.12,421.44399652862455,Books,True,True,1,5
2022-01-01,PROD_0019,Region_1,3.85,419.6891663720868,Food,True,True,1,5
2022-01-01,PROD_0019,Region_2,34.99,447.3526011991087,Food,True,True,1,5
2022-01-01,PROD_0019,Region_3,10.91,489.85856344562205,Food,True,True,1,5
2022-01-01,PROD_0019,Region_4,16.18,449.26960844471654,Food,True,True,1,5
2022-01-01,PROD_0019,Region_5,11.29,475.56814903849283,Food,True,True,1,5
2022-01-01,PROD_0020,Region_1,28.8,362.91781922569413,Clothing,True,True,1,5
2022-01-01,PROD_0020,Region_2,5.95,371.78244498096586,Clothing,True,True,1,5
2022-01-01,PROD_0020,Region_3,7.85,346.0104570853619,Clothing,True,True,1,5
2022-01-01,PROD_0020,Region_4,18.73,383.43771228844156,Clothing,True,True,1,5
2022-01-01,PROD_0020,Region_5,7.03,330.6076412589823,Clothing,True,True,1,5
2022-01-01,PROD_0021,Region_1,8.2,351.2814219964069,Sports,True,True,1,5
2022-01-01,PROD_0021,Region_2,30.73,357.1498614438319,Sports,True,True,1,5
2022-01-01,PROD_0021,Region_3,31.77,370.0002339296155,Sports,True,True,1,5
2022-01-01,PROD_0021,Region_4,25.76,311.1773640491074,Sports,True,True,1,5
2022-01-01,PROD_0021,Region_5,12.27,335.064682838663,Sports,True,True,1,5
2022-01-01,PROD_0022,Region_1,11.79,341.36172349334606,Home,True,True,1,5
2022-01-01,PROD_0022,Region_2,44.55,350.4151973629789,Home,True,True,1,5
2022-01-01,PROD_0022,Region_3,13.05,342.5869277829645,Home,True,True,1,5
2022-01-01,PROD_0022,Region_4,30.73,388.0190694776761,Home,True,True,1,5
2022-01-01,PROD_0022,Region_5,44.76,350.2555889169093,Home,True,True,1,5
2022-01-01,PROD_0023,Region_1,33.1,163.8286380070525,Food,True,True,1,5
2022-01-01,PROD_0023,Region_2,36.17,182.4116993160424,Food,True,True,1,5
2022-01-01,PROD_0023,Region_3,10.78,180.47090315563273,Food,True,True,1,5
2022-01-01,PROD_0023,Region_4,6.72,175.40874268291125,Food,True,True,1,5
2022-01-01,PROD_0023,Region_5,55.8,160.23758118217665,Food,True,True,1,5
2022-01-01,PROD_0024,Region_1,18.76,440.053209688994,Food,True,True,1,5
2022-01-01,PROD_0024,Region_2,9.64,440.0109228170047,Food,True,True,1,5
2022-01-01,PROD_0024,Region_3,19.44,524.4086475140216,Food,True,True,1,5
2022-01-01,PROD_0024,Region_4,6.93,493.8810955230855,Food,True,True,1,5
2022-01-01,PROD_0024,Region_5,25.75,450.00166483158984,Food,True,True,1,5
2022-01-01,PROD_0025,Region_1,78.27,27.525580976059523,Home,True,True,1,5
2022-01-01,PROD_0025,Region_2,30.02,26.351033005910235,Home,True,True,1,5
2022-01-01,PROD_0025,Region_3,14.86,27.417897436922804,Home,True,True,1,5
2022-01-01,PROD_0025,Region_4,33.63,24.766661247651193,Home,True,True,1,5
2022-01-01,PROD_0025,Region_5,23.73,25.743773757808118,Home,True,True,1,5
2022-01-01,PROD_0026,Region_1,33.42,227.85251191077214,Electronics,True,True,1,5
2022-01-01,PROD_0026,Region_2,9.3,209.40018421268053,Electronics,True,True,1,5
2022-01-01,PROD_0026,Region_3,21.4,220.11986560453167,Electronics,True,True,1,5
2022-01-01,PROD_0026,Region_4,18.32,237.70251655590764,Electronics,True,True,1,5
2022-01-01,PROD_0026,Region_5,9.09,243.56195509866959,Electronics,True,True,1,5
2022-01-01,PROD_0027,Region_1,25.89,530.094386241791,Home,True,True,1,5
2022-01-01,PROD_0027,Region_2,12.03,531.7671349657015,Home,True,True,1,5
2022-01-01,PROD_0027,Region_3,33.46,522.6547247573998,Home,True,True,1,5
2022-01-01,PROD_0027,Region_4,15.95,524.0692476640266,Home,True,True,1,5
2022-01-01,PROD_0027,Region_5,34.07,509.28883672091973,Home,True,True,1,5
2022-01-01,PROD_0028,Region_1,36.88,50.36703845573351,Sports,True,True,1,5
2022-01-01,PROD_0028,Region_2,72.57,49.537405311116586,Sports,True,True,1,5
2022-01-01,PROD_0028,Region_3,61.6,46.96773182859441,Sports,True,True,1,5
2022-01-01,PROD_0028,Region_4,14.5,45.806899854247895,Sports,True,True,1,5
2022-01-01,PROD_0028,Region_5,12.91,50.646452708620814,Sports,True,True,1,5
2022-01-01,PROD_0029,Region_1,45.65,179.35574332709345,Electronics,True,True,1,5
2022-01-01,PROD_0029,Region_2,45.34,181.32012358438257,Electronics,True,True,1,5
2022-01-01,PROD_0029,Region_3,45.36,192.4677700168854,Electronics,True,True,1,5
2022-01-01,PROD_0029,Region_4,44.1,170.64920961449252,Electronics,True,True,1,5
2022-01-01,PROD_0029,Region_5,21.29,193.19828469138508,Electronics,True,True,1,5
2022-01-01,PROD_0030,Region_1,28.44,235.4228167958023,Sports,True,True,1,5
2022-01-01,PROD_0030,Region_2,24.46,237.1146392879967,Sports,True,True,1,5
2022-01-01,PROD_0030,Region_3,14.8,235.56269450557292,Sports,True,True,1,5
2022-01-01,PROD_0030,Region_4,40.61,255.10882789342602,Sports,True,True,1,5
2022-01-01,PROD_0030,Region_5,10.07,261.4668883130184,Sports,True,True,1,5
2022-01-01,PROD_0031,Region_1,2.08,384.705252042687,Electronics,True,True,1,5
2022-01-01,PROD_0031,Region_2,16.64,454.67687164158565,Electronics,True,True,1,5
2022-01-01,PROD_0031,Region_3,9.66,426.69789405795075,Electronics,True,True,1,5
2022-01-01,PROD_0031,Region_4,12.32,420.0521458881916,Electronics,True,True,1,5
2022-01-01,PROD_0031,Region_5,18.27,438.5190311389374,Electronics,True,True,1,5
2022-01-01,PROD_0032,Region_1,15.83,184.2470907658402,Clothing,True,True,1,5
2022-01-01,PROD_0032,Region_2,25.37,191.33950990388118,Clothing,True,True,1,5
2022-01-01,PROD_0032,Region_3,30.57,188.30315094344766,Clothing,True,True,1,5
2022-01-01,PROD_0032,Region_4,30.58,191.68173744599497,Clothing,True,True,1,5
2022-01-01,PROD_0032,Region_5,11.46,165.79230712650175,Clothing,True,True,1,5
2022-01-01,PROD_0033,Region_1,65.5,191.90218427295497,Clothing,True,True,1,5
2022-01-01,PROD_0033,Region_2,67.28,184.3896430790895,Clothing,True,True,1,5
2022-01-01,PROD_0033,Region_3,6.26,199.4379273323505,Clothing,True,True,1,5
2022-01-01,PROD_0033,Region_4,90.45,179.45690115690903,Clothing,True,True,1,5
2022-01-01,PROD_0033,Region_5,8.94,202.2121724396438,Clothing,True,True,1,5
2022-01-01,PROD_0034,Region_1,15.19,107.71700931354297,Books,True,True,1,5
2022-01-01,PROD_0034,Region_2,50.91,113.18425783548177,Books,True,True,1,5
2022-01-01,PROD_0034,Region_3,58.45,121.2672326387964,Books,True,True,1,5
2022-01-01,PROD_0034,Region_4,65.04,113.39453244996807,Books,True,True,1,5
2022-01-01,PROD_0034,Region_5,51.9,114.17444721046567,Books,True,True,1,5
2022-01-01,PROD_0035,Region_1,28.87,352.3460163073476,Food,True,True,1,5
2022-01-01,PROD_0035,Region_2,14.27,335.84125409309127,Food,True,True,1,5
2022-01-01,PROD_0035,Region_3,17.25,339.2483970421885,Food,True,True,1,5
2022-01-01,PROD_0035,Region_4,66.34,351.86462760022164,Food,True,True,1,5
2022-01-01,PROD_0035,Region_5,52.82,317.97478101191774,Food,True,True,1,5
2022-01-01,PROD_0036,Region_1,69.33,157.94791447214087,Home,True,True,1,5
2022-01-01,PROD_0036,Region_2,48.88,174.96872582184142,Home,True,True,1,5
2022-01-01,PROD_0036,Region_3,11.38,167.56659728419044,Home,True,True,1,5
2022-01-01,PROD_0036,Region_4,11.3,168.52819805030086,Home,True,True,1,5
2022-01-01,PROD_0036,Region_5,36.69,155.375500702447,Home,True,True,1,5
2022-01-01,PROD_0037,Region_1,22.17,142.21729798757156,Sports,True,True,1,5
2022-01-01,PROD_0037,Region_2,35.08,134.40514913935672,Sports,True,True,1,5
2022-01-01,PROD_0037,Region_3,44.56,138.80754234115136,Sports,True,True,1,5
2022-01-01,PROD_0037,Region_4,30.73,147.73491295211312,Sports,True,True,1,5
2022-01-01,PROD_0037,Region_5,24.72,146.36502453397213,Sports,True,True,1,5
2022-01-01,PROD_0038,Region_1,37.4,76.01190807225812,Books,True,True,1,5
2022-01-01,PROD_0038,Region_2,102.22,80.63949013409574,Books,True,True,1,5
2022-01-01,PROD_0038,Region_3,135.7,72.31261075468004,Books,True,True,1,5
2022-01-01,PROD_0038,Region_4,86.5,76.29665549758354,Books,True,True,1,5
2022-01-01,PROD_0038,Region_5,49.89,74.60540967752952,Books,True,True,1,5
2022-01-01,PROD_0039,Region_1,37.4,313.5669042595089,Clothing,True,True,1,5
2022-01-01,PROD_0039,Region_2,32.97,350.7477337289708,Clothing,True,True,1,5
2022-01-01,PROD_0039,Region_3,14.56,331.4003112693636,Clothing,True,True,1,5
2022-01-01,PROD_0039,Region_4,36.32,306.03805333208567,Clothing,True,True,1,5
2022-01-01,PROD_0039,Region_5,26.92,317.0778264422346,Clothing,True,True,1,5
2022-01-01,PROD_0040,Region_1,31.03,420.4669777010438,Clothing,True,True,1,5
2022-01-01,PROD_0040,Region_2,33.9,462.7055429882213,Clothing,True,True,1,5
2022-01-01,PROD_0040,Region_3,46.8,454.0055726935341,Clothing,True,True,1,5
2022-01-01,PROD_0040,Region_4,17.56,397.7911852603515,Clothing,True,True,1,5
2022-01-01,PROD_0040,Region_5,6.58,398.63262873773,Clothing,True,True,1,5
2022-01-01,PROD_0041,Region_1,92.94,45.73495982592041,Home,True,True,1,5
2022-01-01,PROD_0041,Region_2,13.13,47.618982776485076,Home,True,True,1,5
2022-01-01,PROD_0041,Region_3,129.24,45.27793672781271,Home,True,True,1,5
2022-01-01,PROD_0041,Region_4,94.26,41.44006388042545,Home,True,True,1,5
2022-01-01,PROD_0041,Region_5,161.15,43.870416623748234,Home,True,True,1,5
2022-01-01,PROD_0042,Region_1,55.66,210.3433995209984,Food,True,True,1,5
2022-01-01,PROD_0042,Region_2,64.26,195.26307030082475,Food,True,True,1,5
2022-01-01,PROD_0042,Region_3,5.53,187.09939512400405,Food,True,True,1,5
2022-01-01,PROD_0042,Region_4,10.34,204.0993803245727,Food,True,True,1,5
2022-01-01,PROD_0042,Region_5,75.1,184.63984891996233,Food,True,True,1,5
2022-01-01,PROD_0043,Region_1,9.0,166.07748061360965,Food,True,True,1,5
2022-01-01,PROD_0043,Region_2,66.77,156.21733290329374,Food,True,True,1,5
2022-01-01,PROD_0043,Region_3,68.63,162.05076712716513,Food,True,True,1,5
2022-01-01,PROD_0043,Region_4,22.96,166.80538891839035,Food,True,True,1,5
2022-01-01,PROD_0043,Region_5,86.44,150.17500900434868,Food,True,True,1,5
2022-01-01,PROD_0044,Region_1,21.48,171.93510018093193,Home,True,True,1,5
2022-01-01,PROD_0044,Region_2,52.14,156.01754489840232,Home,True,True,1,5
2022-01-01,PROD_0044,Region_3,49.63,188.4834709917898,Home,True,True,1,5
2022-01-01,PROD_0044,Region_4,20.53,162.6051295457689,Home,True,True,1,5
2022-01-01,PROD_0044,Region_5,98.15,169.0603221138988,Home,True,True,1,5
2022-01-01,PROD_0045,Region_1,32.79,507.307136262978,Food,True,True,1,5
2022-01-01,PROD_0045,Region_2,5.78,472.65813957724083,Food,True,True,1,5
2022-01-01,PROD_0045,Region_3,38.93,512.2472904347729,Food,True,True,1,5
2022-01-01,PROD_0045,Region_4,30.3,504.73147629765947,Food,True,True,1,5
2022-01-01,PROD_0045,Region_5,25.71,472.7258162183239,Food,True,True,1,5
2022-01-01,PROD_0046,Region_1,11.99,480.1695414038194,Home,True,True,1,5
2022-01-01,PROD_0046,Region_2,6.03,484.0622927509425,Home,True,True,1,5
2022-01-01,PROD_0046,Region_3,9.95,451.28227889650015,Home,True,True,1,5
2022-01-01,PROD_0046,Region_4,25.51,402.3551542946308,Home,True,True,1,5
2022-01-01,PROD_0046,Region_5,17.08,476.1355212291442,Home,True,True,1,5
2022-01-01,PROD_0047,Region_1,15.0,330.9698768868431,Food,True,True,1,5
2022-01-01,PROD_0047,Region_2,14.92,350.64458104538,Food,True,True,1,5
2022-01-01,PROD_0047,Region_3,15.38,331.79388155154413,Food,True,True,1,5
2022-01-01,PROD_0047,Region_4,17.41,312.6025265853422,Food,True,True,1,5
2022-01-01,PROD_0047,Region_5,3.41,364.56335710931586,Food,True,True,1,5
2022-01-01,PROD_0048,Region_1,43.41,270.32944660621524,Food,True,True,1,5
2022-01-01,PROD_0048,Region_2,31.33,266.3301382338422,Food,True,True,1,5
2022-01-01,PROD_0048,Region_3,50.4,279.4482270459106,Food,True,True,1,5
2022-01-01,PROD_0048,Region_4,13.1,246.55407636545155,Food,True,True,1,5
2022-01-01,PROD_0048,Region_5,6.81,247.49884371396695,Food,True,True,1,5
2022-01-01,PROD_0049,Region_1,63.13,93.5431614620596,Clothing,True,True,1,5
2022-01-01,PROD_0049,Region_2,57.99,88.999625095507,Clothing,True,True,1,5
2022-01-01,PROD_0049,Region_3,43.28,88.89373625718098,Clothing,True,True,1,5
2022-01-01,PROD_0049,Region_4,95.86,91.52723253104533,Clothing,True,True,1,5
2022-01-01,PROD_0049,Region_5,19.05,95.84258766713364,Clothing,True,True,1,5
2022-01-01,PROD_0050,Region_1,11.03,417.71665036712324,Sports,True,True,1,5
2022-01-01,PROD_0050,Region_2,32.16,431.0912626598849,Sports,True,True,1,5
2022-01-01,PROD_0050,Region_3,22.39,411.54554421397194,Sports,True,True,1,5
2022-01-01,PROD_0050,Region_4,19.08,426.4724584381929,Sports,True,True,1,5
2022-01-01,PROD_0050,Region_5,5.88,475.4140147306933,Sports,True,True,1,5
2022-01-02,PROD_0001,Region_1,9.22,134.02595427248954,Food,True,False,1,6
2022-01-02,PROD_0001,Region_2,13.34,127.11436534444415,Food,True,False,1,6
2022-01-02,PROD_0001,Region_3,17.95,132.52665495333812,Food,True,False,1,6
2022-01-02,PROD_0001,Region_4,20.53,131.81128980426504,Food,True,False,1,6
2022-01-02,PROD_0001,Region_5,33.41,136.12269676345602,Food,True,False,1,6
2022-01-02,PROD_0002,Region_1,3.58,491.4187288162701,Books,True,False,1,6
2022-01-02,PROD_0002,Region_2,8.0,489.0802554358934,Books,True,False,1,6
2022-01-02,PROD_0002,Region_3,9.05,492.5986464814751,Books,True,False,1,6
2022-01-02,PROD_0002,Region_4,10.81,445.80366951021426,Books,True,False,1,6
2022-01-02,PROD_0002,Region_5,8.56,433.7287518819175,Books,True,False,1,6
2022-01-02,PROD_0003,Region_1,17.6,115.5814854541452,Clothing,True,False,1,6
2022-01-02,PROD_0003,Region_2,44.64,121.64057564067122,Clothing,True,False,1,6
2022-01-02,PROD_0003,Region_3,13.6,127.94065615662466,Clothing,True,False,1,6
2022-01-02,PROD_0003,Region_4,13.42,130.8476900137317,Clothing,True,False,1,6
2022-01-02,PROD_0003,Region_5,16.32,121.10063066433138,Clothing,True,False,1,6
2022-01-02,PROD_0004,Region_1,15.28,149.1273476797553,Electronics,True,False,1,6
2022-01-02,PROD_0004,Region_2,17.89,130.6494866389061,Electronics,True,False,1,6
2022-01-02,PROD_0004,Region_3,10.01,157.0601169832091,Electronics,True,False,1,6
2022-01-02,PROD_0004,Region_4,13.35,138.98083488637434,Electronics,True,False,1,6
2022-01-02,PROD_0004,Region_5,9.48,138.5098204194814,Electronics,True,False,1,6
2022-01-02,PROD_0005,Region_1,11.68,385.9802571347347,Books,True,False,1,6
2022-01-02,PROD_0005,Region_2,14.2,444.67768883935685,Books,True,False,1,6
2022-01-02,PROD_0005,Region_3,7.43,403.48451955974815,Books,True,False,1,6
2022-01-02,PROD_0005,Region_4,11.93,376.4815162907875,Books,True,False,1,6
2022-01-02,PROD_0005,Region_5,21.72,442.77486965305866,Books,True,False,1,6
2022-01-02,PROD_0006,Region_1,24.23,10.264315181173625,Food,True,False,1,6
2022-01-02,PROD_0006,Region_2,93.73,11.381826459440406,Food,True,False,1,6
2022-01-02,PROD_0006,Region_3,84.94,11.107225367783949,Food,True,False,1,6
2022-01-02,PROD_0006,Region_4,100.31,10.225162169451593,Food,True,False,1,6
2022-01-02,PROD_0006,Region_5,111.74,10.97308535069116,Food,True,False,1,6
2022-01-02,PROD_0007,Region_1,22.61,268.00819467455284,Home,True,False,1,6
2022-01-02,PROD_0007,Region_2,21.69,244.95143572274708,Home,True,False,1,6
2022-01-02,PROD_0007,Region_3,28.96,284.60327297296624,Home,True,False,1,6
2022-01-02,PROD_0007,Region_4,13.9,245.75226448526794,Home,True,False,1,6
2022-01-02,PROD_0007,Region_5,12.01,255.66513379094567,Home,True,False,1,6
2022-01-02,PROD_0008,Region_1,26.66,84.57868894159692,Electronics,True,False,1,6
2022-01-02,PROD_0008,Region_2,3.43,84.916304257982,Electronics,True,False,1,6
2022-01-02,PROD_0008,Region_3,9.88,73.21715319969847,Electronics,True,False,1,6
2022-01-02,PROD_0008,Region_4,19.0,72.38543638256466,Electronics,True,False,1,6
2022-01-02,PROD_0008,Region_5,11.29,84.50029777252092,Electronics,True,False,1,6
2022-01-02,PROD_0009,Region_1,20.64,271.0119330013609,Sports,True,False,1,6
2022-01-02,PROD_0009,Region_2,10.9,304.7879265681158,Sports,True,False,1,6
2022-01-02,PROD_0009,Region_3,7.56,274.67095193767136,Sports,True,False,1,6
2022-01-02,PROD_0009,Region_4,31.07,271.6899386862717,Sports,True,False,1,6
2022-01-02,PROD_0009,Region_5,32.32,285.3147167556751,Sports,True,False,1,6
2022-01-02,PROD_0010,Region_1,66.87,69.61237991010998,Sports,True,False,1,6
2022-01-02,PROD_0010,Region_2,39.76,75.47731037638675,Sports,True,False,1,6
2022-01-02,PROD_0010,Region_3,40.29,66.58732287477994,Sports,True,False,1,6
2022-01-02,PROD_0010,Region_4,15.22,72.88397899607133,Sports,True,False,1,6
2022-01-02,PROD_0010,Region_5,17.8,70.58381237753176,Sports,True,False,1,6
2022-01-02,PROD_0011,Region_1,10.37,323.1965692192387,Home,True,False,1,6
2022-01-02,PROD_0011,Region_2,6.52,308.15236710013284,Home,True,False,1,6
2022-01-02,PROD_0011,Region_3,21.02,365.0716164177963,Home,True,False,1,6
2022-01-02,PROD_0011,Region_4,15.91,312.455472479965,Home,True,False,1,6
2022-01-02,PROD_0011,Region_5,17.71,336.5000013927411,Home,True,False,1,6
2022-01-02,PROD_0012,Region_1,9.88,122.10670279329526,Food,True,False,1,6
2022-01-02,PROD_0012,Region_2,40.16,128.3774290611787,Food,True,False,1,6
2022-01-02,PROD_0012,Region_3,19.56,141.35606992420256,Food,True,False,1,6
2022-01-02,PROD_0012,Region_4,15.01,120.2612653353196,Food,True,False,1,6
2022-01-02,PROD_0012,Region_5,14.31,138.72594572523434,Food,True,False,1,6
2022-01-02,PROD_0013,Region_1,42.53,42.40931093825004,Electronics,True,False,1,6
2022-01-02,PROD_0013,Region_2,64.71,38.03122728891369,Electronics,True,False,1,6
2022-01-02,PROD_0013,Region_3,17.14,43.96523250135357,Electronics,True,False,1,6
2022-01-02,PROD_0013,Region_4,48.73,44.61555735025312,Electronics,True,False,1,6
2022-01-02,PROD_0013,Region_5,8.22,42.850380056933176,Electronics,True,False,1,6
2022-01-02,PROD_0014,Region_1,18.48,245.38506238226802,Home,True,False,1,6
2022-01-02,PROD_0014,Region_2,36.44,227.57224347068814,Home,True,False,1,6
2022-01-02,PROD_0014,Region_3,19.03,253.76287042644,Home,True,False,1,6
2022-01-02,PROD_0014,Region_4,19.48,253.94076135049332,Home,True,False,1,6
2022-01-02,PROD_0014,Region_5,31.81,253.82577827311195,Home,True,False,1,6
2022-01-02,PROD_0015,Region_1,1.88,373.64417190383426,Electronics,True,False,1,6
2022-01-02,PROD_0015,Region_2,1.65,373.50234285209797,Electronics,True,False,1,6
2022-01-02,PROD_0015,Region_3,3.24,423.7853769792221,Electronics,True,False,1,6
2022-01-02,PROD_0015,Region_4,5.11,391.589958932327,Electronics,True,False,1,6
2022-01-02,PROD_0015,Region_5,4.41,409.32491227867484,Electronics,True,False,1,6
2022-01-02,PROD_0016,Region_1,13.19,246.0396541139671,Electronics,True,False,1,6
